Név,Dátum,Nyitó ár,Maximum ár,Minimum ár,Utolsó ár
BUX,2017.03.14.,32763.977879,32890.130602,32618.106964,32636.1765
BUX,2017.03.16.,32849.074008,33228.304543,32836.892963,33049.440984
BUX,2017.03.17.,33049.210781,33072.69169,32706.820532,32778.000869
BUX,2017.03.20.,32728.773177,32835.085365,32204.329233,32357.877691
BUX,2017.03.21.,32326.535176,32525.147723,31932.154171,32044.127615
BUX,2017.03.22.,31994.394517,31997.113843,31703.200199,31827.129201
BUX,2017.03.23.,31844.00594,32210.03307,31610.316501,32127.885968
BUX,2017.03.24.,32127.078019,32281.884255,32083.355462,32097.090775
BUX,2017.03.27.,32096.344119,32096.344119,31756.000915,31876.219486
BUX,2017.03.28.,31870.192079,32294.030047,31870.192079,32294.030047
BUX,2017.03.29.,32294.922248,32543.538892,32143.867485,32232.947843
BUX,2017.03.30.,32232.947843,32312.757426,31772.910304,32144.672832
BUX,2017.03.31.,32147.392158,32171.702439,31631.81289,31634.264205
BUX,2017.04.03.,31634.112351,31982.333924,31596.106922,31788.401837
BUX,2017.04.04.,31785.682511,32085.726119,31748.88728,31951.943804
BUX,2017.04.05.,31963.090537,32434.945826,31959.761986,32405.131987
BUX,2017.04.06.,32340.035995,32684.946082,32125.051113,32553.528265
BUX,2017.04.07.,32587.579143,32648.068427,32447.440941,32600.342059
BUX,2017.04.10.,32614.478788,32722.801417,32305.532448,32468.295858
BUX,2017.04.11.,32478.908551,32655.100564,32199.151725,32199.151725
BUX,2017.04.12.,32194.425953,32577.165344,32194.425953,32409.943829
BUX,2017.04.13.,32412.598758,32632.169763,32354.510786,32622.403595
BUX,2017.04.18.,32622.403595,32828.71918,32288.311428,32521.579407
BUX,2017.04.19.,32575.880702,32721.902974,32551.442858,32688.094371
BUX,2017.04.20.,32694.270633,33084.195266,32693.979043,32955.020673
BUX,2017.04.21.,32958.700156,33109.820087,32829.48742,32969.438027
BUX,2017.04.24.,33014.804996,33269.172052,33012.150066,33226.463256
BUX,2017.04.25.,33192.298938,33519.073616,32978.069169,33519.073616
BUX,2017.04.26.,33429.807,33518.077087,33103.727774,33198.934194
BUX,2017.04.27.,33198.695365,33260.502074,32906.402923,32959.618676
BUX,2017.04.28.,32944.691871,33096.662657,32876.558626,32956.300552
BUX,2017.05.02.,33051.417654,33192.892194,32861.613614,32902.616304
BUX,2017.05.03.,32875.480176,32944.552865,32065.804533,32077.717186
BUX,2017.05.04.,32247.614526,32394.172716,31963.548048,32289.850368
BUX,2017.05.05.,32282.788761,32865.815785,32272.936702,32864.042109
BUX,2017.05.08.,32909.173156,32942.39912,32614.352787,32844.670711
BUX,2017.05.09.,32946.399702,33527.008832,32865.191222,33509.985224
BUX,2017.05.10.,33504.832942,33668.347846,33316.738996,33666.279914
BUX,2017.05.11.,33671.40897,33886.880519,33562.045526,33858.880842
BUX,2017.05.12.,34012.188829,34435.531597,33914.103806,34435.531597
BUX,2017.05.15.,34477.181066,34656.118102,34222.136087,34462.022466
BUX,2017.05.16.,34508.400035,34584.622689,33963.286443,34078.468694
BUX,2017.05.17.,34067.348127,34463.399279,33985.429749,34146.487564
BUX,2017.05.18.,34064.269213,34552.716936,33835.913775,34528.85063
BUX,2017.05.19.,34512.781083,34968.066299,34512.781083,34835.798119
BUX,2017.05.22.,34872.500263,34975.805818,34724.071375,34875.750133
BUX,2017.05.23.,34897.33867,34908.338728,34728.285526,34730.940456
BUX,2017.05.24.,34730.940456,34735.479565,34207.677993,34251.206552
BUX,2017.05.25.,34256.867663,34390.936353,33957.535671,34349.107892
