"datetime","TIME PERIOD","EUR_HUF"
"2001-06-21","21 Jun 2001","245.16"
"2001-06-22","22 Jun 2001","243.88"
"2001-06-25","25 Jun 2001","243.35"
"2001-06-26","26 Jun 2001","243.35"
"2001-06-27","27 Jun 2001","243.57"
"2001-06-28","28 Jun 2001","242.18"
"2001-06-29","29 Jun 2001","243.63"
"2001-07-02","02 Jul 2001","242.85"
"2001-07-03","03 Jul 2001","242.58"
"2001-07-04","04 Jul 2001","240.90"
"2001-07-05","05 Jul 2001","242.40"
"2001-07-06","06 Jul 2001","250.55"
"2001-07-09","09 Jul 2001","254.05"
"2001-07-10","10 Jul 2001","252.15"
"2001-07-11","11 Jul 2001","256.44"
"2001-07-12","12 Jul 2001","256.95"
"2001-07-13","13 Jul 2001","254.85"
"2001-07-16","16 Jul 2001","254.35"
"2001-07-17","17 Jul 2001","252.55"
"2001-07-18","18 Jul 2001","248.63"
"2001-07-19","19 Jul 2001","249.25"
"2001-07-20","20 Jul 2001","249.20"
"2001-07-23","23 Jul 2001","246.68"
"2001-07-24","24 Jul 2001","247.27"
"2001-07-25","25 Jul 2001","246.59"
"2001-07-26","26 Jul 2001","246.35"
"2001-07-27","27 Jul 2001","247.27"
"2001-07-30","30 Jul 2001","247.08"
"2001-07-31","31 Jul 2001","247.75"
"2001-08-01","01 Aug 2001","248.14"
"2001-08-02","02 Aug 2001","248.72"
"2001-08-03","03 Aug 2001","248.00"
"2001-08-06","06 Aug 2001","247.06"
"2001-08-07","07 Aug 2001","247.39"
"2001-08-08","08 Aug 2001","246.95"
"2001-08-09","09 Aug 2001","246.50"
"2001-08-10","10 Aug 2001","246.92"
"2001-08-13","13 Aug 2001","246.38"
"2001-08-14","14 Aug 2001","246.60"
"2001-08-15","15 Aug 2001","253.00"
"2001-08-16","16 Aug 2001","254.25"
"2001-08-17","17 Aug 2001","255.73"
"2001-08-20","20 Aug 2001","255.90"
"2001-08-21","21 Aug 2001","256.24"
"2001-08-22","22 Aug 2001","256.47"
"2001-08-23","23 Aug 2001","251.52"
"2001-08-24","24 Aug 2001","251.51"
"2001-08-27","27 Aug 2001","252.95"
"2001-08-28","28 Aug 2001","254.08"
"2001-08-29","29 Aug 2001","252.93"
"2001-08-30","30 Aug 2001","252.40"
"2001-08-31","31 Aug 2001","253.75"
"2001-09-03","03 Sep 2001","251.70"
"2001-09-04","04 Sep 2001","252.16"
"2001-09-05","05 Sep 2001","251.67"
"2001-09-06","06 Sep 2001","252.05"
"2001-09-07","07 Sep 2001","253.11"
"2001-09-10","10 Sep 2001","252.99"
"2001-09-11","11 Sep 2001","251.78"
"2001-09-12","12 Sep 2001","256.00"
"2001-09-13","13 Sep 2001","255.97"
"2001-09-14","14 Sep 2001","255.30"
"2001-09-17","17 Sep 2001","257.74"
"2001-09-18","18 Sep 2001","257.33"
"2001-09-19","19 Sep 2001","258.15"
"2001-09-20","20 Sep 2001","258.27"
"2001-09-21","21 Sep 2001","260.65"
"2001-09-24","24 Sep 2001","260.95"
"2001-09-25","25 Sep 2001","259.83"
"2001-09-26","26 Sep 2001","258.28"
"2001-09-27","27 Sep 2001","257.55"
"2001-09-28","28 Sep 2001","257.35"
"2001-10-01","01 Oct 2001","257.27"
"2001-10-02","02 Oct 2001","257.98"
"2001-10-03","03 Oct 2001","257.27"
"2001-10-04","04 Oct 2001","257.32"
"2001-10-05","05 Oct 2001","256.98"
"2001-10-08","08 Oct 2001","259.04"
"2001-10-09","09 Oct 2001","256.78"
"2001-10-10","10 Oct 2001","255.95"
"2001-10-11","11 Oct 2001","254.92"
"2001-10-12","12 Oct 2001","255.63"
"2001-10-15","15 Oct 2001","255.27"
"2001-10-16","16 Oct 2001","254.06"
"2001-10-17","17 Oct 2001","254.25"
"2001-10-18","18 Oct 2001","254.44"
"2001-10-19","19 Oct 2001","254.25"
"2001-10-22","22 Oct 2001","254.19"
"2001-10-23","23 Oct 2001","251.45"
"2001-10-24","24 Oct 2001","252.22"
"2001-10-25","25 Oct 2001","252.56"
"2001-10-26","26 Oct 2001","252.98"
"2001-10-29","29 Oct 2001","254.00"
"2001-10-30","30 Oct 2001","256.34"
"2001-10-31","31 Oct 2001","255.24"
"2001-11-01","01 Nov 2001","255.13"
"2001-11-02","02 Nov 2001","254.90"
"2001-11-05","05 Nov 2001","253.44"
"2001-11-06","06 Nov 2001","252.15"
"2001-11-07","07 Nov 2001","251.84"
"2001-11-08","08 Nov 2001","250.53"
"2001-11-09","09 Nov 2001","251.00"
"2001-11-12","12 Nov 2001","250.62"
"2001-11-13","13 Nov 2001","249.50"
"2001-11-14","14 Nov 2001","249.15"
"2001-11-15","15 Nov 2001","249.74"
"2001-11-16","16 Nov 2001","252.00"
"2001-11-19","19 Nov 2001","250.00"
"2001-11-20","20 Nov 2001","249.88"
"2001-11-21","21 Nov 2001","250.15"
"2001-11-22","22 Nov 2001","251.50"
"2001-11-23","23 Nov 2001","251.80"
"2001-11-26","26 Nov 2001","251.55"
"2001-11-27","27 Nov 2001","251.65"
"2001-11-28","28 Nov 2001","250.84"
"2001-11-29","29 Nov 2001","250.70"
"2001-11-30","30 Nov 2001","251.78"
"2001-12-03","03 Dec 2001","250.55"
"2001-12-04","04 Dec 2001","249.43"
"2001-12-05","05 Dec 2001","248.53"
"2001-12-06","06 Dec 2001","248.90"
"2001-12-07","07 Dec 2001","249.60"
"2001-12-10","10 Dec 2001","250.19"
"2001-12-11","11 Dec 2001","247.85"
"2001-12-12","12 Dec 2001","247.14"
"2001-12-13","13 Dec 2001","246.75"
"2001-12-14","14 Dec 2001","246.38"
"2001-12-17","17 Dec 2001","246.11"
"2001-12-18","18 Dec 2001","245.29"
"2001-12-19","19 Dec 2001","245.30"
"2001-12-20","20 Dec 2001","246.63"
"2001-12-21","21 Dec 2001","246.22"
"2001-12-24","24 Dec 2001","245.71"
"2001-12-25","25 Dec 2001"
"2001-12-26","26 Dec 2001"
"2001-12-27","27 Dec 2001","245.78"
"2001-12-28","28 Dec 2001","245.18"
"2001-12-31","31 Dec 2001"
"2002-01-01","01 Jan 2002"
"2002-01-02","02 Jan 2002","244.58"
"2002-01-03","03 Jan 2002","245.32"
"2002-01-04","04 Jan 2002","244.15"
"2002-01-07","07 Jan 2002","243.55"
"2002-01-08","08 Jan 2002","243.75"
"2002-01-09","09 Jan 2002","244.19"
"2002-01-10","10 Jan 2002","244.33"
"2002-01-11","11 Jan 2002","244.95"
"2002-01-14","14 Jan 2002","243.88"
"2002-01-15","15 Jan 2002","243.84"
"2002-01-16","16 Jan 2002","243.95"
"2002-01-17","17 Jan 2002","243.75"
"2002-01-18","18 Jan 2002","243.30"
"2002-01-21","21 Jan 2002","243.85"
"2002-01-22","22 Jan 2002","243.75"
"2002-01-23","23 Jan 2002","243.40"
"2002-01-24","24 Jan 2002","243.50"
"2002-01-25","25 Jan 2002","243.35"
"2002-01-28","28 Jan 2002","243.21"
"2002-01-29","29 Jan 2002","243.05"
"2002-01-30","30 Jan 2002","243.49"
"2002-01-31","31 Jan 2002","243.32"
"2002-02-01","01 Feb 2002","243.00"
"2002-02-04","04 Feb 2002","243.85"
"2002-02-05","05 Feb 2002","244.34"
"2002-02-06","06 Feb 2002","243.85"
"2002-02-07","07 Feb 2002","244.95"
"2002-02-08","08 Feb 2002","243.95"
"2002-02-11","11 Feb 2002","243.45"
"2002-02-12","12 Feb 2002","243.75"
"2002-02-13","13 Feb 2002","242.90"
"2002-02-14","14 Feb 2002","241.95"
"2002-02-15","15 Feb 2002","240.55"
"2002-02-18","18 Feb 2002","241.34"
"2002-02-19","19 Feb 2002","243.07"
"2002-02-20","20 Feb 2002","243.65"
"2002-02-21","21 Feb 2002","243.15"
"2002-02-22","22 Feb 2002","243.75"
"2002-02-25","25 Feb 2002","243.51"
"2002-02-26","26 Feb 2002","244.08"
"2002-02-27","27 Feb 2002","245.51"
"2002-02-28","28 Feb 2002","245.63"
"2002-03-01","01 Mar 2002","245.55"
"2002-03-04","04 Mar 2002","244.62"
"2002-03-05","05 Mar 2002","243.92"
"2002-03-06","06 Mar 2002","244.29"
"2002-03-07","07 Mar 2002","244.85"
"2002-03-08","08 Mar 2002","246.12"
"2002-03-11","11 Mar 2002","244.55"
"2002-03-12","12 Mar 2002","244.90"
"2002-03-13","13 Mar 2002","245.85"
"2002-03-14","14 Mar 2002","245.83"
"2002-03-15","15 Mar 2002","245.96"
"2002-03-18","18 Mar 2002","245.35"
"2002-03-19","19 Mar 2002","245.33"
"2002-03-20","20 Mar 2002","244.41"
"2002-03-21","21 Mar 2002","244.26"
"2002-03-22","22 Mar 2002","244.25"
"2002-03-25","25 Mar 2002","244.15"
"2002-03-26","26 Mar 2002","244.10"
"2002-03-27","27 Mar 2002","243.75"
"2002-03-28","28 Mar 2002","243.54"
"2002-03-29","29 Mar 2002"
"2002-04-01","01 Apr 2002"
"2002-04-02","02 Apr 2002","243.48"
"2002-04-03","03 Apr 2002","242.96"
"2002-04-04","04 Apr 2002","242.10"
"2002-04-05","05 Apr 2002","243.25"
"2002-04-08","08 Apr 2002","243.02"
"2002-04-09","09 Apr 2002","242.71"
"2002-04-10","10 Apr 2002","242.49"
"2002-04-11","11 Apr 2002","241.35"
"2002-04-12","12 Apr 2002","242.00"
"2002-04-15","15 Apr 2002","241.35"
"2002-04-16","16 Apr 2002","241.85"
"2002-04-17","17 Apr 2002","242.15"
"2002-04-18","18 Apr 2002","241.85"
"2002-04-19","19 Apr 2002","242.25"
"2002-04-22","22 Apr 2002","241.76"
"2002-04-23","23 Apr 2002","240.75"
"2002-04-24","24 Apr 2002","240.73"
"2002-04-25","25 Apr 2002","242.92"
"2002-04-26","26 Apr 2002","242.85"
"2002-04-29","29 Apr 2002","242.55"
"2002-04-30","30 Apr 2002","243.15"
"2002-05-01","01 May 2002"
"2002-05-02","02 May 2002","243.37"
"2002-05-03","03 May 2002","244.32"
"2002-05-06","06 May 2002","243.63"
"2002-05-07","07 May 2002","243.65"
"2002-05-08","08 May 2002","242.98"
"2002-05-09","09 May 2002","243.99"
"2002-05-10","10 May 2002","244.35"
"2002-05-13","13 May 2002","243.95"
"2002-05-14","14 May 2002","244.62"
"2002-05-15","15 May 2002","243.62"
"2002-05-16","16 May 2002","244.45"
"2002-05-17","17 May 2002","245.06"
"2002-05-20","20 May 2002","245.98"
"2002-05-21","21 May 2002","245.86"
"2002-05-22","22 May 2002","243.07"
"2002-05-23","23 May 2002","242.35"
"2002-05-24","24 May 2002","242.91"
"2002-05-27","27 May 2002","242.45"
"2002-05-28","28 May 2002","243.22"
"2002-05-29","29 May 2002","243.75"
"2002-05-30","30 May 2002","243.34"
"2002-05-31","31 May 2002","242.60"
"2002-06-03","03 Jun 2002","242.29"
"2002-06-04","04 Jun 2002","242.63"
"2002-06-05","05 Jun 2002","241.68"
"2002-06-06","06 Jun 2002","240.52"
"2002-06-07","07 Jun 2002","241.52"
"2002-06-10","10 Jun 2002","241.60"
"2002-06-11","11 Jun 2002","241.16"
"2002-06-12","12 Jun 2002","241.25"
"2002-06-13","13 Jun 2002","241.29"
"2002-06-14","14 Jun 2002","241.96"
"2002-06-17","17 Jun 2002","242.33"
"2002-06-18","18 Jun 2002","242.94"
"2002-06-19","19 Jun 2002","243.42"
"2002-06-20","20 Jun 2002","243.65"
"2002-06-21","21 Jun 2002","244.28"
"2002-06-24","24 Jun 2002","244.45"
"2002-06-25","25 Jun 2002","243.44"
"2002-06-26","26 Jun 2002","244.50"
"2002-06-27","27 Jun 2002","244.45"
"2002-06-28","28 Jun 2002","244.93"
"2002-07-01","01 Jul 2002","244.13"
"2002-07-02","02 Jul 2002","244.32"
"2002-07-03","03 Jul 2002","245.15"
"2002-07-04","04 Jul 2002","248.55"
"2002-07-05","05 Jul 2002","250.05"
"2002-07-08","08 Jul 2002","251.18"
"2002-07-09","09 Jul 2002","253.60"
"2002-07-10","10 Jul 2002","252.23"
"2002-07-11","11 Jul 2002","249.10"
"2002-07-12","12 Jul 2002","246.53"
"2002-07-15","15 Jul 2002","246.55"
"2002-07-16","16 Jul 2002","247.55"
"2002-07-17","17 Jul 2002","246.37"
"2002-07-18","18 Jul 2002","244.85"
"2002-07-19","19 Jul 2002","244.80"
"2002-07-22","22 Jul 2002","244.90"
"2002-07-23","23 Jul 2002","244.74"
"2002-07-24","24 Jul 2002","246.35"
"2002-07-25","25 Jul 2002","244.45"
"2002-07-26","26 Jul 2002","245.05"
"2002-07-29","29 Jul 2002","244.45"
"2002-07-30","30 Jul 2002","244.40"
"2002-07-31","31 Jul 2002","245.20"
"2002-08-01","01 Aug 2002","244.95"
"2002-08-02","02 Aug 2002","245.97"
"2002-08-05","05 Aug 2002","245.05"
"2002-08-06","06 Aug 2002","244.08"
"2002-08-07","07 Aug 2002","244.50"
"2002-08-08","08 Aug 2002","244.65"
"2002-08-09","09 Aug 2002","244.16"
"2002-08-12","12 Aug 2002","244.69"
"2002-08-13","13 Aug 2002","245.11"
"2002-08-14","14 Aug 2002","246.67"
"2002-08-15","15 Aug 2002","245.78"
"2002-08-16","16 Aug 2002","246.45"
"2002-08-19","19 Aug 2002","246.44"
"2002-08-20","20 Aug 2002","245.64"
"2002-08-21","21 Aug 2002","244.65"
"2002-08-22","22 Aug 2002","244.90"
"2002-08-23","23 Aug 2002","244.82"
"2002-08-26","26 Aug 2002","245.40"
"2002-08-27","27 Aug 2002","246.05"
"2002-08-28","28 Aug 2002","246.01"
"2002-08-29","29 Aug 2002","245.50"
"2002-08-30","30 Aug 2002","245.20"
"2002-09-02","02 Sep 2002","244.63"
"2002-09-03","03 Sep 2002","245.18"
"2002-09-04","04 Sep 2002","246.05"
"2002-09-05","05 Sep 2002","245.19"
"2002-09-06","06 Sep 2002","244.88"
"2002-09-09","09 Sep 2002","243.95"
"2002-09-10","10 Sep 2002","243.25"
"2002-09-11","11 Sep 2002","243.59"
"2002-09-12","12 Sep 2002","243.51"
"2002-09-13","13 Sep 2002","243.81"
"2002-09-16","16 Sep 2002","243.45"
"2002-09-17","17 Sep 2002","243.27"
"2002-09-18","18 Sep 2002","243.66"
"2002-09-19","19 Sep 2002","242.95"
"2002-09-20","20 Sep 2002","243.12"
"2002-09-23","23 Sep 2002","243.15"
"2002-09-24","24 Sep 2002","243.52"
"2002-09-25","25 Sep 2002","243.95"
"2002-09-26","26 Sep 2002","243.67"
"2002-09-27","27 Sep 2002","243.11"
"2002-09-30","30 Sep 2002","243.80"
"2002-10-01","01 Oct 2002","243.27"
"2002-10-02","02 Oct 2002","243.60"
"2002-10-03","03 Oct 2002","243.58"
"2002-10-04","04 Oct 2002","244.05"
"2002-10-07","07 Oct 2002","244.53"
"2002-10-08","08 Oct 2002","245.02"
"2002-10-09","09 Oct 2002","245.95"
"2002-10-10","10 Oct 2002","245.09"
"2002-10-11","11 Oct 2002","244.93"
"2002-10-14","14 Oct 2002","245.20"
"2002-10-15","15 Oct 2002","245.27"
"2002-10-16","16 Oct 2002","245.34"
"2002-10-17","17 Oct 2002","245.40"
"2002-10-18","18 Oct 2002","244.91"
"2002-10-21","21 Oct 2002","242.48"
"2002-10-22","22 Oct 2002","242.25"
"2002-10-23","23 Oct 2002","241.83"
"2002-10-24","24 Oct 2002","241.94"
"2002-10-25","25 Oct 2002","241.12"
"2002-10-28","28 Oct 2002","241.41"
"2002-10-29","29 Oct 2002","241.48"
"2002-10-30","30 Oct 2002","241.28"
"2002-10-31","31 Oct 2002","241.33"
"2002-11-01","01 Nov 2002","241.40"
"2002-11-04","04 Nov 2002","241.10"
"2002-11-05","05 Nov 2002","241.14"
"2002-11-06","06 Nov 2002","239.65"
"2002-11-07","07 Nov 2002","239.15"
"2002-11-08","08 Nov 2002","239.03"
"2002-11-11","11 Nov 2002","238.21"
"2002-11-12","12 Nov 2002","238.52"
"2002-11-13","13 Nov 2002","238.50"
"2002-11-14","14 Nov 2002","237.86"
"2002-11-15","15 Nov 2002","237.30"
"2002-11-18","18 Nov 2002","237.03"
"2002-11-19","19 Nov 2002","236.62"
"2002-11-20","20 Nov 2002","237.67"
"2002-11-21","21 Nov 2002","237.53"
"2002-11-22","22 Nov 2002","236.98"
"2002-11-25","25 Nov 2002","236.98"
"2002-11-26","26 Nov 2002","236.05"
"2002-11-27","27 Nov 2002","236.76"
"2002-11-28","28 Nov 2002","237.95"
"2002-11-29","29 Nov 2002","237.72"
"2002-12-02","02 Dec 2002","236.85"
"2002-12-03","03 Dec 2002","237.38"
"2002-12-04","04 Dec 2002","237.21"
"2002-12-05","05 Dec 2002","236.15"
"2002-12-06","06 Dec 2002","236.58"
"2002-12-09","09 Dec 2002","236.36"
"2002-12-10","10 Dec 2002","236.51"
"2002-12-11","11 Dec 2002","236.06"
"2002-12-12","12 Dec 2002","235.92"
"2002-12-13","13 Dec 2002","235.68"
"2002-12-16","16 Dec 2002","235.65"
"2002-12-17","17 Dec 2002","235.13"
"2002-12-18","18 Dec 2002","235.23"
"2002-12-19","19 Dec 2002","235.39"
"2002-12-20","20 Dec 2002","235.98"
"2002-12-23","23 Dec 2002","235.75"
"2002-12-24","24 Dec 2002","235.61"
"2002-12-25","25 Dec 2002"
"2002-12-26","26 Dec 2002"
"2002-12-27","27 Dec 2002","235.73"
"2002-12-30","30 Dec 2002","235.95"
"2002-12-31","31 Dec 2002","236.29"
"2003-01-01","01 Jan 2003"
"2003-01-02","02 Jan 2003","235.78"
"2003-01-03","03 Jan 2003","235.46"
"2003-01-06","06 Jan 2003","235.46"
"2003-01-07","07 Jan 2003","235.31"
"2003-01-08","08 Jan 2003","235.30"
"2003-01-09","09 Jan 2003","235.11"
"2003-01-10","10 Jan 2003","235.09"
"2003-01-13","13 Jan 2003","234.94"
"2003-01-14","14 Jan 2003","234.94"
"2003-01-15","15 Jan 2003","234.91"
"2003-01-16","16 Jan 2003","234.72"
"2003-01-17","17 Jan 2003","246.20"
"2003-01-20","20 Jan 2003","244.31"
"2003-01-21","21 Jan 2003","246.74"
"2003-01-22","22 Jan 2003","248.53"
"2003-01-23","23 Jan 2003","248.85"
"2003-01-24","24 Jan 2003","246.87"
"2003-01-27","27 Jan 2003","245.21"
"2003-01-28","28 Jan 2003","244.22"
"2003-01-29","29 Jan 2003","243.23"
"2003-01-30","30 Jan 2003","243.50"
"2003-01-31","31 Jan 2003","243.98"
"2003-02-03","03 Feb 2003","243.73"
"2003-02-04","04 Feb 2003","244.11"
"2003-02-05","05 Feb 2003","245.25"
"2003-02-06","06 Feb 2003","245.44"
"2003-02-07","07 Feb 2003","246.67"
"2003-02-10","10 Feb 2003","246.28"
"2003-02-11","11 Feb 2003","245.04"
"2003-02-12","12 Feb 2003","244.95"
"2003-02-13","13 Feb 2003","244.32"
"2003-02-14","14 Feb 2003","245.45"
"2003-02-17","17 Feb 2003","245.55"
"2003-02-18","18 Feb 2003","245.72"
"2003-02-19","19 Feb 2003","246.23"
"2003-02-20","20 Feb 2003","246.11"
"2003-02-21","21 Feb 2003","246.46"
"2003-02-24","24 Feb 2003","245.31"
"2003-02-25","25 Feb 2003","244.56"
"2003-02-26","26 Feb 2003","244.29"
"2003-02-27","27 Feb 2003","243.29"
"2003-02-28","28 Feb 2003","243.64"
"2003-03-03","03 Mar 2003","244.45"
"2003-03-04","04 Mar 2003","245.31"
"2003-03-05","05 Mar 2003","245.33"
"2003-03-06","06 Mar 2003","245.06"
"2003-03-07","07 Mar 2003","245.24"
"2003-03-10","10 Mar 2003","245.40"
"2003-03-11","11 Mar 2003","245.45"
"2003-03-12","12 Mar 2003","245.27"
"2003-03-13","13 Mar 2003","244.95"
"2003-03-14","14 Mar 2003","244.65"
"2003-03-17","17 Mar 2003","244.85"
"2003-03-18","18 Mar 2003","245.25"
"2003-03-19","19 Mar 2003","245.33"
"2003-03-20","20 Mar 2003","246.09"
"2003-03-21","21 Mar 2003","246.42"
"2003-03-24","24 Mar 2003","246.33"
"2003-03-25","25 Mar 2003","246.16"
"2003-03-26","26 Mar 2003","246.26"
"2003-03-27","27 Mar 2003","246.38"
"2003-03-28","28 Mar 2003","246.98"
"2003-03-31","31 Mar 2003","246.35"
"2003-04-01","01 Apr 2003","248.06"
"2003-04-02","02 Apr 2003","247.52"
"2003-04-03","03 Apr 2003","246.21"
"2003-04-04","04 Apr 2003","245.43"
"2003-04-07","07 Apr 2003","244.84"
"2003-04-08","08 Apr 2003","244.73"
"2003-04-09","09 Apr 2003","244.35"
"2003-04-10","10 Apr 2003","244.20"
"2003-04-11","11 Apr 2003","244.46"
"2003-04-14","14 Apr 2003","245.52"
"2003-04-15","15 Apr 2003","245.12"
"2003-04-16","16 Apr 2003","245.65"
"2003-04-17","17 Apr 2003","245.37"
"2003-04-18","18 Apr 2003"
"2003-04-21","21 Apr 2003"
"2003-04-22","22 Apr 2003","246.24"
"2003-04-23","23 Apr 2003","245.63"
"2003-04-24","24 Apr 2003","245.81"
"2003-04-25","25 Apr 2003","245.73"
"2003-04-28","28 Apr 2003","245.55"
"2003-04-29","29 Apr 2003","245.68"
"2003-04-30","30 Apr 2003","245.73"
"2003-05-01","01 May 2003"
"2003-05-02","02 May 2003","245.85"
"2003-05-05","05 May 2003","245.01"
"2003-05-06","06 May 2003","245.11"
"2003-05-07","07 May 2003","244.89"
"2003-05-08","08 May 2003","244.97"
"2003-05-09","09 May 2003","245.13"
"2003-05-12","12 May 2003","245.18"
"2003-05-13","13 May 2003","244.68"
"2003-05-14","14 May 2003","244.81"
"2003-05-15","15 May 2003","244.75"
"2003-05-16","16 May 2003","245.12"
"2003-05-19","19 May 2003","245.21"
"2003-05-20","20 May 2003","245.11"
"2003-05-21","21 May 2003","245.88"
"2003-05-22","22 May 2003","245.85"
"2003-05-23","23 May 2003","246.07"
"2003-05-26","26 May 2003","245.98"
"2003-05-27","27 May 2003","245.82"
"2003-05-28","28 May 2003","246.38"
"2003-05-29","29 May 2003","249.92"
"2003-05-30","30 May 2003","249.73"
"2003-06-02","02 Jun 2003","252.12"
"2003-06-03","03 Jun 2003","253.75"
"2003-06-04","04 Jun 2003","263.50"
"2003-06-05","05 Jun 2003","263.53"
"2003-06-06","06 Jun 2003","260.50"
"2003-06-09","09 Jun 2003","261.55"
"2003-06-10","10 Jun 2003","259.40"
"2003-06-11","11 Jun 2003","257.75"
"2003-06-12","12 Jun 2003","258.45"
"2003-06-13","13 Jun 2003","259.71"
"2003-06-16","16 Jun 2003","261.13"
"2003-06-17","17 Jun 2003","262.70"
"2003-06-18","18 Jun 2003","265.87"
"2003-06-19","19 Jun 2003","266.08"
"2003-06-20","20 Jun 2003","262.07"
"2003-06-23","23 Jun 2003","260.30"
"2003-06-24","24 Jun 2003","260.54"
"2003-06-25","25 Jun 2003","260.73"
"2003-06-26","26 Jun 2003","262.97"
"2003-06-27","27 Jun 2003","266.25"
"2003-06-30","30 Jun 2003","266.61"
"2003-07-01","01 Jul 2003","264.63"
"2003-07-02","02 Jul 2003","263.14"
"2003-07-03","03 Jul 2003","263.31"
"2003-07-04","04 Jul 2003","263.98"
"2003-07-07","07 Jul 2003","263.02"
"2003-07-08","08 Jul 2003","262.55"
"2003-07-09","09 Jul 2003","262.05"
"2003-07-10","10 Jul 2003","261.73"
"2003-07-11","11 Jul 2003","261.58"
"2003-07-14","14 Jul 2003","260.79"
"2003-07-15","15 Jul 2003","261.05"
"2003-07-16","16 Jul 2003","262.05"
"2003-07-17","17 Jul 2003","264.65"
"2003-07-18","18 Jul 2003","267.35"
"2003-07-21","21 Jul 2003","265.95"
"2003-07-22","22 Jul 2003","266.32"
"2003-07-23","23 Jul 2003","267.64"
"2003-07-24","24 Jul 2003","265.98"
"2003-07-25","25 Jul 2003","264.06"
"2003-07-28","28 Jul 2003","263.94"
"2003-07-29","29 Jul 2003","262.67"
"2003-07-30","30 Jul 2003","263.38"
"2003-07-31","31 Jul 2003","263.93"
"2003-08-01","01 Aug 2003","264.25"
"2003-08-04","04 Aug 2003","263.03"
"2003-08-05","05 Aug 2003","262.05"
"2003-08-06","06 Aug 2003","261.95"
"2003-08-07","07 Aug 2003","261.32"
"2003-08-08","08 Aug 2003","259.24"
"2003-08-11","11 Aug 2003","258.50"
"2003-08-12","12 Aug 2003","258.64"
"2003-08-13","13 Aug 2003","258.68"
"2003-08-14","14 Aug 2003","260.55"
"2003-08-15","15 Aug 2003","260.92"
"2003-08-18","18 Aug 2003","261.36"
"2003-08-19","19 Aug 2003","259.74"
"2003-08-20","20 Aug 2003","259.80"
"2003-08-21","21 Aug 2003","258.65"
"2003-08-22","22 Aug 2003","257.39"
"2003-08-25","25 Aug 2003","256.21"
"2003-08-26","26 Aug 2003","256.55"
"2003-08-27","27 Aug 2003","257.86"
"2003-08-28","28 Aug 2003","256.60"
"2003-08-29","29 Aug 2003","257.46"
"2003-09-01","01 Sep 2003","257.48"
"2003-09-02","02 Sep 2003","257.58"
"2003-09-03","03 Sep 2003","256.88"
"2003-09-04","04 Sep 2003","255.85"
"2003-09-05","05 Sep 2003","255.55"
"2003-09-08","08 Sep 2003","256.36"
"2003-09-09","09 Sep 2003","256.22"
"2003-09-10","10 Sep 2003","256.34"
"2003-09-11","11 Sep 2003","255.40"
"2003-09-12","12 Sep 2003","255.41"
"2003-09-15","15 Sep 2003","254.85"
"2003-09-16","16 Sep 2003","254.89"
"2003-09-17","17 Sep 2003","255.20"
"2003-09-18","18 Sep 2003","256.24"
"2003-09-19","19 Sep 2003","255.35"
"2003-09-22","22 Sep 2003","255.04"
"2003-09-23","23 Sep 2003","254.70"
"2003-09-24","24 Sep 2003","253.42"
"2003-09-25","25 Sep 2003","254.20"
"2003-09-26","26 Sep 2003","254.58"
"2003-09-29","29 Sep 2003","253.71"
"2003-09-30","30 Sep 2003","254.96"
"2003-10-01","01 Oct 2003","253.95"
"2003-10-02","02 Oct 2003","253.85"
"2003-10-03","03 Oct 2003","253.81"
"2003-10-06","06 Oct 2003","253.35"
"2003-10-07","07 Oct 2003","253.96"
"2003-10-08","08 Oct 2003","253.99"
"2003-10-09","09 Oct 2003","253.70"
"2003-10-10","10 Oct 2003","254.45"
"2003-10-13","13 Oct 2003","256.70"
"2003-10-14","14 Oct 2003","255.48"
"2003-10-15","15 Oct 2003","256.34"
"2003-10-16","16 Oct 2003","257.35"
"2003-10-17","17 Oct 2003","256.65"
"2003-10-20","20 Oct 2003","256.45"
"2003-10-21","21 Oct 2003","256.45"
"2003-10-22","22 Oct 2003","255.65"
"2003-10-23","23 Oct 2003","256.66"
"2003-10-24","24 Oct 2003","258.25"
